1.187658500E+00,2.774951800E-15,2.774951800E-15,2.774951800E-15,1.493907900E-15,2.692431300E-15,7.873644500E-17,7.763565400E-17,7.763565400E-17,7.800441200E-22,5.005955900E-18
1.191311500E+00,2.701601800E-15,2.701601800E-15,2.701601800E-15,1.462768700E-15,2.622227200E-15,7.861572400E-17,7.752168000E-17,7.752168000E-17,7.624543200E-22,4.614551700E-18
1.194975800E+00,2.631047800E-15,2.631047800E-15,2.631047800E-15,1.432518000E-15,2.554655000E-15,7.852711700E-17,7.743940400E-17,7.743940400E-17,7.455648200E-22,4.252723300E-18
1.198651400E+00,2.563147700E-15,2.563147700E-15,2.563147700E-15,1.403123800E-15,2.489583700E-15,7.847163300E-17,7.738983400E-17,7.738983400E-17,7.293435900E-22,3.918364200E-18
1.202338300E+00,2.497768900E-15,2.497768900E-15,2.497768900E-15,1.374555800E-15,2.426890400E-15,7.845038700E-17,7.737408300E-17,7.737408300E-17,7.137601100E-22,3.609501900E-18
1.206036500E+00,2.434787200E-15,2.434787200E-15,2.434787200E-15,1.346784800E-15,2.366460200E-15,7.846461500E-17,7.739338000E-17,7.739338000E-17,6.987852700E-22,3.324291500E-18
1.209746100E+00,2.374086200E-15,2.374086200E-15,2.374086200E-15,1.319783100E-15,2.308185200E-15,7.851567900E-17,7.744908600E-17,7.744908600E-17,6.843913400E-22,3.061009100E-18
1.213467100E+00,2.315556800E-15,2.315556800E-15,2.315556800E-15,1.293524000E-15,2.251964100E-15,7.860508400E-17,7.754269900E-17,7.754269900E-17,6.705518700E-22,2.818045200E-18
1.217199600E+00,2.259096700E-15,2.259096700E-15,2.259096700E-15,1.267982200E-15,2.197701900E-15,7.873449500E-17,7.767587700E-17,7.767587700E-17,6.572416500E-22,2.593899200E-18
1.220943500E+00,2.204609600E-15,2.204609600E-15,2.204609600E-15,1.243133200E-15,2.145308900E-15,7.890574800E-17,7.785045000E-17,7.785045000E-17,6.444366400E-22,2.387172300E-18
1.224698900E+00,2.152005000E-15,2.152005000E-15,2.152005000E-15,1.218954000E-15,2.094700900E-15,7.912087400E-17,7.806844200E-17,7.806844200E-17,6.321139300E-22,2.196562300E-18
1.228465900E+00,2.101197900E-15,2.101197900E-15,2.101197900E-15,1.195422100E-15,2.045798600E-15,7.938212300E-17,7.833209000E-17,7.833209000E-17,6.202516800E-22,2.020858000E-18
1.232244500E+00,2.052108000E-15,2.052108000E-15,2.052108000E-15,1.172516200E-15,1.998526900E-15,7.969198200E-17,7.864387600E-17,7.864387600E-17,6.088290700E-22,1.858933100E-18
1.236034700E+00,2.004659700E-15,2.004659700E-15,2.004659700E-15,1.150215800E-15,1.952815400E-15,8.005321400E-17,7.900654800E-17,7.900654800E-17,5.978262500E-22,1.709741600E-18
1.239836600E+00,1.958781600E-15,1.958781600E-15,1.958781600E-15,1.128501400E-15,1.908597200E-15,8.046888300E-17,7.942315800E-17,7.942315800E-17,5.872242800E-22,1.572312400E-18
1.243650200E+00,1.914406400E-15,1.914406400E-15,1.914406400E-15,1.107354100E-15,1.865809200E-15,8.094239900E-17,7.989710500E-17,7.989710500E-17,5.770051300E-22,1.445744400E-18
